0	0
3702544,28	-1186757,34
6027384,336	-4307112,275
6105346,609	-8200664,679
3905060,476	-1,14E+07
247848,0579	-1,28E+07
-3503931,891	-1,17E+07
-5962976,14	-8717101,935
-6231738,961	-4847463,576
-4221676,518	-1534970,442
-672156,2806	14482,20962
3123352,908	-761517,271
5783037,948	-3582305,687
6335514,95	-7422986,253
4576586,269	-1,09E+07
1147872,961	-1,27E+07
-2700471,377	-1,22E+07
-5573937,185	-9626842,106
-6442913,088	-5858903,858
-5005563,12	-2274280,606
-1782377,48	-151094,6247
2076509,29	-243169,162
5197593,449	-2518635,915
6467488,492	-6169947,852
5430338,445	-9896669,872
2455161,667	-1,24E+07
-1396068,107	-1,27E+07
-4754668,499	-1,08E+07
-6438012,473	-7335761,495
-5863521,181	-3528560,507
-3240760,29	-714328,898
511948,9488	128560,6473
4087758,312	-1292856,333
6240578,131	-4486087,706
6216985,752	-8340228,55
4022940,243	-1,15E+07
424620,1481	-1,29E+07
-3323573,667	-1,20E+07
-5924012,216	-9176986,945
-6487235,074	-5378944,041
-4829462,393	-1920614,515
-1523301,432	18877,47556
2302912,376	-219384,3131
5345841,502	-2555446,428
6566297,128	-6195861,888
5544668,236	-9899593,622
2628766,638	-1,24E+07
-1185007,822	-1,29E+07
-4598661,93	-1,11E+07
-6460536,163	-7755721,06
-6152282,617	-3943540,273
-3785742,013	-943578,194
-155441,5501	245152,3478
3527886,721	-772706,312
6035779,861	-3660000,915
6528641,407	-7455747,789
4839035,49	-1,09E+07
1531511,598	-1,28E+07
-2288462,927	-1,26E+07
-5351057,099	-1,03E+07
-6648449,517	-6730494,394
-5762604,958	-3024285,27
-2991257,265	-413173,9692
757356,3299	252525,9833
4260092,592	-1244316,358
6372740,289	-4417754,336
6401997,634	-8233045,639
4335907,691	-1,14E+07
850745,963	-1,30E+07
-2913859,815	-1,24E+07
-5734512,872	-9835367,334
-6704537,599	-6159209,758
-5520515,45	-2551182,09
-2568798,659	-166314,8056
1204593,586	235306,5556
4594385,207	-1474988,158
6516038,676	-4753346,376
6351616,869	-8552806,017
4151582,416	-1,17E+07
621149,7023	-1,31E+07
-3109564,808	-1,23E+07
-5853956,456	-9728641,574
-6748786,339	-6046567,75
-5520709,551	-2466655,935
-2561730,892	-110916,4929
1199622,459	285465,383
4586882,263	-1401925,607
6538789,655	-4647735,579
6440683,457	-8436959,11
4321051,657	-1,16E+07
845237,9224	-1,31E+07
-2896814,796	-1,25E+07
-5738783,977	-1,00E+07
-6804271,114	-6387518,753
-5772719,733	-2758636,575
-2968096,825	-239378,0958
746962,6482	400040,8601
4234297,649	-1036375,442
6424140,511	-4110966,48
6641601,068	-7882520,885
