0	0
2,456956133	1,670729309
4,791039459	3,243358618
7,008393619	4,717887927
9,114855071	6,094317236
11,11596845	7,372646545
13,01700116	8,552875854
14,82295724	9,635005163
16,53859051	10,61903447
18,16841711	11,50496378
19,71672739	12,29279309
21,18759715	12,9825224
22,58489843	13,57415171
23,91230964	14,06768102
25,17332529	14,46311033
26,37126516	14,76043964
27,50928304	14,95966894
28,59037502	15,06079825
29,6173874	15,06382756
30,59302416	14,96875687
31,51985409	14,77558618
32,40031751	14,48431549
33,23673277	14,0949448
34,03130227	13,60747411
34,78611829	13,02190342
35,5031685	12,33823273
36,18434121	11,55646204
36,83143028	10,67659134
37,4461399	9,698620653
38,03008904	8,622549963
38,58481572	7,448379272
39,11178107	6,176108581
39,61237315	4,80573789
40,08791062	3,337267199
40,53964622	1,770696508
40,96877005	0,106025817
41,37641268	-1,656744874
41,76364818	-3,517615565
42,1314969	-5,476586256
42,48092819	-7,533656947
42,81286291	-9,688827638
43,1281759	-11,94209833
43,42769824	-14,29346902
43,71221946	-16,74293971
43,98248962	-19,2905104
44,23922127	-21,93618109
44,48309134	-24,67995178
44,7147429	-27,52182247
44,93478689	-30,46179317
45,14380368	-33,49986386
45,34234463	-36,63603455
45,53093353	-39,87030524
45,71006799	-43,20267593
45,88022072	-46,63314662
46,04184082	-50,16171731
