-100	10103025045
-99	9608895639
-98	9134292603
-97	8678631405
-96	8241339297
-95	7821855195
-94	7419629559
-93	7034124273
-92	6664812525
-91	6311178687
-90	5972718195
-89	5648937429
-88	5339353593
-87	5043494595
-86	4760898927
-85	4491115545
-84	4233703749
-83	3988233063
-82	3754283115
-81	3531443517
-80	3319313745
-79	3117503019
-78	2925630183
-77	2743323585
-76	2570220957
-75	2405969295
-74	2250224739
-73	2102652453
-72	1962926505
-71	1830729747
-70	1705753695
-69	1587698409
-68	1476272373
-67	1371192375
-66	1272183387
-65	1178978445
-64	1091318529
-63	1008952443
-62	931636695
-61	859135377
-60	791220045
-59	727669599
-58	668270163
-57	612814965
-56	561104217
-55	512944995
-54	468151119
-53	426543033
-52	387947685
-51	352198407
-50	319134795
-49	288602589
-48	260453553
-47	234545355
-46	210741447
-45	188910945
-44	168928509
-43	150674223
-42	134033475
-41	118896837
-40	105159945
-39	92723379
-38	81492543
-37	71377545
-36	62293077
-35	54158295
-34	46896699
-33	40436013
-32	34708065
-31	29648667
-30	25197495
-29	21297969
-28	17897133
-27	14945535
-26	12397107
-25	10209045
-24	8341689
-23	6758403
-22	5425455
-21	4311897
-20	3389445
-19	2632359
-18	2017323
-17	1523325
-16	1131537
-15	825195
-14	589479
-13	411393
-12	279645
-11	184527
-10	117795
-9	72549
-8	43113
-7	24915
-6	14367
-5	8745
-4	6069
-3	4983
-2	4635
-1	4557
0	4545
1	4539
2	4503
3	4305
4	3597
5	1695
6	-2541
7	-10827
8	-25575
9	-50013
10	-88305
11	-145671
12	-228507
13	-344505
14	-502773
15	-713955
16	-990351
17	-1346037
18	-1796985
19	-2361183
20	-3058755
21	-3912081
22	-4945917
23	-6187515
24	-7666743
25	-9416205
26	-11471361
27	-13870647
28	-16655595
29	-19870953
30	-23564805
31	-27788691
32	-32597727
33	-38050725
34	-44210313
35	-51143055
36	-58919571
37	-67614657
38	-77307405
39	-88081323
40	-100024455
41	-113229501
42	-127793937
43	-143820135
44	-161415483
45	-180692505
46	-201768981
47	-224768067
48	-249818415
49	-277054293
50	-306615705
51	-338648511
52	-373304547
53	-410741745
54	-451124253
55	-494622555
56	-541413591
57	-591680877
58	-645614625
59	-703411863
60	-765276555
61	-831419721
62	-902059557
63	-977421555
64	-1057738623
65	-1143251205
66	-1234207401
67	-1330863087
68	-1433482035
69	-1542336033
70	-1657705005
71	-1779877131
72	-1909148967
73	-2045825565
74	-2190220593
75	-2342656455
76	-2503464411
77	-2672984697
78	-2851566645
79	-3039568803
80	-3237359055
81	-3445314741
82	-3663822777
83	-3893279775
84	-4134092163
85	-4386676305
86	-4651458621
87	-4928875707
88	-5219374455
89	-5523412173
90	-5841456705
91	-6173986551
92	-6521490987
93	-6884470185
94	-7263435333
95	-7658908755
96	-8071424031
97	-8501526117
98	-8949771465
99	-9416728143
100	-9902975955
