0	0
7900	-4,90068735
15799,99393	-19,60274565
23699,96965	-44,10615992
31599,91502	-78,41090019
39499,8179	-122,5169215
47399,66615	-176,4241639
55299,44763	-240,1325524
63199,15019	-313,6419972
71098,76171	-396,9523932
78998,27004	-490,0636208
86897,66304	-592,9755448
94796,92858	-705,6880156
102696,0545	-828,2008681
110595,0287	-960,5139227
118493,839	-1102,626984
126392,4732	-1254,539843
134290,9194	-1416,252275
142189,1652	-1587,764039
150087,1985	-1769,074882
157985,0073	-1960,184532
165882,5794	-2161,092707
173779,9027	-2371,799105
181676,9649	-2592,303412
189573,7541	-2822,605298
197470,2579	-3062,704419
205366,4644	-3312,600415
213262,3614	-3572,292912
221157,9367	-3841,781519
229053,1782	-4121,065833
236948,0738	-4410,145434
244842,6113	-4709,019886
252736,7787	-5017,688741
260630,5637	-5336,151534
268523,9542	-5664,407786
276416,9382	-6002,457001
284309,5035	-6350,298671
292201,6379	-6707,932272
300093,3294	-7075,357263
307984,5657	-7452,573091
315875,3348	-7839,579185
323765,6246	-8236,374963
331655,4229	-8642,959824
339544,7176	-9059,333154
347433,4966	-9485,494324
355321,7477	-9921,442689
363209,4588	-10367,17759
371096,6178	-10822,69836
378983,2127	-11288,00429
386869,2311	-11763,0947
394754,6612	-12247,96886
402639,4906	-12742,62603
410523,7074	-13247,06547
418407,2993	-13761,28642
426290,2544	-14285,28809
434172,5603	-14819,06968
442054,2052	-15362,6304
449935,1767	-15915,96942
457815,4629	-16479,0859
465695,0516	-17051,97898
473573,9307	-17634,6478
481452,0881	-18227,09148
489329,5117	-18829,3091
497206,1893	-19441,29977
505082,109	-20063,06255
512957,2584	-20694,59651
520831,6257	-21335,90067
528705,1986	-21986,97407
536577,9651	-22647,81572
544449,9131	-23318,42461
552321,0304	-23998,79974
560191,305	-24688,94005
568060,7247	-25388,84452
575929,2775	-26098,51207
583796,9513	-26817,94163
591663,7341	-27547,1321
599529,6136	-28286,08237
607394,5778	-29034,79133
615258,6146	-29793,25784
623121,712	-30561,48073
630983,8579	-31339,45886
638845,0401	-32127,19102
646705,2466	-32924,67603
654564,4653	-33731,91268
662422,6841	-34548,89973
670279,891	-35375,63595
678136,0739	-36212,12007
685991,2206	-37058,35083
693845,3192	-37914,32694
701698,3576	-38780,0471
709550,3236	-39655,50998
717401,2053	-40540,71427
725250,9905	-41435,6586
733099,6672	-42340,34163
740947,2233	-43254,76198
748793,6468	-44178,91824
756638,9255	-45112,80903
764483,0476	-46056,43291
772326,0008	-47009,78845
780167,7731	-47972,87421
788008,3525	-48945,68871
795847,727	-49928,23047
803685,8844	-50920,498
811522,8128	-51922,48979
819358,5001	-52934,20431
827192,9342	-53955,64003
835026,103	-54986,79539
842857,9947	-56027,66881
850688,5971	-57078,25872
858517,8982	-58138,56351
866345,8859	-59208,58158
874172,5482	-60288,31128
881997,8732	-61377,75098
889821,8487	-62476,89902
897644,4627	-63585,75373
905465,7033	-64704,31341
913285,5583	-65832,57636
921104,0159	-66970,54086
928921,0638	-68118,20519
936736,6902	-69275,56759
944550,8831	-70442,6263
952363,6303	-71619,37953
960174,92	-72805,82551
967984,7401	-74001,96242
975793,0785	-75207,78844
983599,9234	-76423,30174
991405,2626	-77648,50045
999209,0842	-78883,38272
1007011,376	-80127,94666
1014812,127	-81382,19037
1022611,324	-82646,11195
1030408,955	-83919,70947
1038205,009	-85202,98098
1045999,473	-86495,92454
1053792,335	-87798,53817
1061583,584	-89110,81989
1069373,208	-90432,76769
1077161,194	-91764,37957
1084947,531	-93105,65349
1092732,206	-94456,5874
1100515,208	-95817,17925
1108296,525	-97187,42697
1116076,145	-98567,32847
1123854,055	-99956,88163
1131630,244	-101356,0844
1139404,699	-102764,9345
1147177,41	-104183,4299
1154948,364	-105611,5684
1162717,548	-107049,3479
1170484,952	-108496,7661
1178250,563	-109953,8208
1186014,369	-111420,5099
1193776,358	-112896,831
1201536,518	-114382,7819
1209294,838	-115878,3604
1217051,306	-117383,5642
1224805,908	-118898,391
1232558,635	-120422,8384
1240309,473	-121956,9042
1248058,411	-123500,586
1255805,437	-125053,8814
1263550,538	-126616,7882
1271293,704	-128189,3038
1279034,922	-129771,4259
1286774,18	-131363,1522
1294511,467	-132964,4801
1302246,77	-134575,4072
1309980,077	-136195,931
1317711,377	-137826,0492
1325440,658	-139465,7591
1333167,908	-141115,0584
1340893,115	-142773,9445
1348616,267	-144442,4148
1356337,352	-146120,4668
1364056,359	-147808,0979
1371773,275	-149505,3057
1379488,089	-151212,0874
1387200,788	-152928,4405
1394911,362	-154654,3624
1402619,797	-156389,8504
1410326,083	-158134,9019
1418030,208	-159889,5142
1425732,158	-161653,6846
1433431,924	-163427,4105
1441129,492	-165210,6891
1448824,852	-167003,5178
1456517,99	-168805,8937
1464208,896	-170617,8142
1471897,558	-172439,2765
1479583,963	-174270,2777
1487268,1	-176110,8151
1494949,957	-177960,886
1502629,523	-179820,4874
1510306,785	-181689,6165
1517981,732	-183568,2705
1525654,351	-185456,4465
1533324,632	-187354,1416
1540992,561	-189261,3529
1548658,129	-191178,0776
